,Study ID,State,County,Municipality/City,State-Level,County-Level,Municipality/City-Level,Data Year,ActivityProducedBy,Point of Measurement,Data Reliability,Location,Waste Pathway Name,Waste Pathway Amount (original value),Waste Pathway Amount (original units),Waste Pathway Amount (tons),Residential Breakout (tons),Commercial Breakout (tons),Institutional Breakout (tons),Industrial Breakout (tons),C&D Breakout (tons),Other Generator Breakout (tons),Other Generator Notes,Aggregation,Recycling Includes Composting,Notes,Unnamed: 24
4739,803.0,Pennsylvania,Venango,,N,Y,N,2020,Unspecified,"Landfill, WTE",1.0,42121,Total Disposal,3006.8,tons,3006.8,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4740,803.0,Pennsylvania,Warren,,N,Y,N,2020,Unspecified,"Landfill, WTE",1.0,42123,Total Disposal,40455.7,tons,40455.7,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4741,803.0,Pennsylvania,Washington,,N,Y,N,2020,Unspecified,"Landfill, WTE",1.0,42125,Total Disposal,136582.59999999998,tons,136582.59999999998,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4742,803.0,Pennsylvania,Wayne,,N,Y,N,2020,Unspecified,"Landfill, WTE",1.0,42127,Total Disposal,21208.3,tons,21208.3,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4743,803.0,Pennsylvania,Westmoreland,,N,Y,N,2020,Unspecified,"Landfill, WTE",1.0,42129,Total Disposal,234170.1,tons,234170.1,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4744,803.0,Pennsylvania,York,,N,Y,N,2020,Unspecified,"Landfill, WTE",1.0,42133,Total Disposal,332422.7,tons,332422.7,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4745,803.0,Pennsylvania,Adams,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42001,Total Disposal,60075.6,tons,60075.6,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4746,803.0,Pennsylvania,Allegheny,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42003,Total Disposal,887323.7000000002,tons,887323.7000000002,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4747,803.0,Pennsylvania,Armstrong,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42005,Total Disposal,22028.8,tons,22028.8,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4748,803.0,Pennsylvania,Beaver,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42007,Total Disposal,172236.1,tons,172236.1,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4749,803.0,Pennsylvania,Bedford,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42009,Total Disposal,47745.7,tons,47745.7,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4750,803.0,Pennsylvania,Berks,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42011,Total Disposal,291743.4,tons,291743.4,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4751,803.0,Pennsylvania,Blair,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42013,Total Disposal,113733.99999999999,tons,113733.99999999999,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4752,803.0,Pennsylvania,Bradford,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42015,Total Disposal,32745.3,tons,32745.3,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4753,803.0,Pennsylvania,Bucks,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42017,Total Disposal,426460.30000000005,tons,426460.30000000005,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4754,803.0,Pennsylvania,Butler,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42019,Total Disposal,226618.4,tons,226618.4,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4755,803.0,Pennsylvania,Cambria,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42021,Total Disposal,91225.3,tons,91225.3,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4756,803.0,Pennsylvania,Cameron,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42023,Total Disposal,2823.2999999999997,tons,2823.2999999999997,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4757,803.0,Pennsylvania,Carbon,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42025,Total Disposal,34523.6,tons,34523.6,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4758,803.0,Pennsylvania,Centre,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42027,Total Disposal,109515.59999999999,tons,109515.59999999999,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4759,803.0,Pennsylvania,Chester,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42029,Total Disposal,299942.50000000006,tons,299942.50000000006,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4760,803.0,Pennsylvania,Clarion,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42031,Total Disposal,39646.1,tons,39646.1,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4761,803.0,Pennsylvania,Clearfield,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42033,Total Disposal,46587.1,tons,46587.1,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4762,803.0,Pennsylvania,Clinton,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42035,Total Disposal,34597.3,tons,34597.3,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4763,803.0,Pennsylvania,Columbia,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42037,Total Disposal,52952.799999999996,tons,52952.799999999996,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4764,803.0,Pennsylvania,Crawford,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42039,Total Disposal,14615.3,tons,14615.3,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4765,803.0,Pennsylvania,Cumberland,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42041,Total Disposal,229304.7,tons,229304.7,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4766,803.0,Pennsylvania,Dauphin,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42043,Total Disposal,198895.7,tons,198895.7,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4767,803.0,Pennsylvania,Delaware,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42045,Total Disposal,469639.2,tons,469639.2,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4768,803.0,Pennsylvania,Elk,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42047,Total Disposal,18768.5,tons,18768.5,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4769,803.0,Pennsylvania,Erie,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42049,Total Disposal,195887.1,tons,195887.1,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4770,803.0,Pennsylvania,Fayette,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42051,Total Disposal,82640.9,tons,82640.9,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4771,803.0,Pennsylvania,Forest,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42053,Total Disposal,2.3,tons,2.3,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4772,803.0,Pennsylvania,Franklin,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42055,Total Disposal,111898.20000000001,tons,111898.20000000001,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4773,803.0,Pennsylvania,Fulton,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42057,Total Disposal,1034.5,tons,1034.5,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4774,803.0,Pennsylvania,Greene,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42059,Total Disposal,39109.2,tons,39109.2,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4775,803.0,Pennsylvania,Huntingdon,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42061,Total Disposal,39825.100000000006,tons,39825.100000000006,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4776,803.0,Pennsylvania,Jefferson,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42065,Total Disposal,23065.300000000003,tons,23065.300000000003,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4777,803.0,Pennsylvania,Juniata,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42067,Total Disposal,10518.699999999999,tons,10518.699999999999,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4778,803.0,Pennsylvania,Lackawanna,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42069,Total Disposal,213154.19999999998,tons,213154.19999999998,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4779,803.0,Pennsylvania,Lancaster,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42071,Total Disposal,361796.1,tons,361796.1,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4780,803.0,Pennsylvania,Lawrence,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42073,Total Disposal,8711.7,tons,8711.7,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4781,803.0,Pennsylvania,Lebanon,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42075,Total Disposal,102041.7,tons,102041.7,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4782,803.0,Pennsylvania,Lehigh,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42077,Total Disposal,266361.89999999997,tons,266361.89999999997,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4783,803.0,Pennsylvania,Luzerne,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42079,Total Disposal,248088.59999999998,tons,248088.59999999998,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4784,803.0,Pennsylvania,Lycoming,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42081,Total Disposal,79432.49999999999,tons,79432.49999999999,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4785,803.0,Pennsylvania,Mckean,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42083,Total Disposal,18692.0,tons,18692.0,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4786,803.0,Pennsylvania,Mercer,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42085,Total Disposal,141149.5,tons,141149.5,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4787,803.0,Pennsylvania,Mifflin,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42087,Total Disposal,23922.1,tons,23922.1,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4788,803.0,Pennsylvania,Monroe,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42089,Total Disposal,141743.4,tons,141743.4,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4789,803.0,Pennsylvania,Montgomery,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42091,Total Disposal,676284.6,tons,676284.6,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4790,803.0,Pennsylvania,Montour,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42093,Total Disposal,9922.2,tons,9922.2,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4791,803.0,Pennsylvania,Northampton,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42095,Total Disposal,278016.1,tons,278016.1,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4792,803.0,Pennsylvania,Northumberland,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42097,Total Disposal,44093.6,tons,44093.6,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4793,803.0,Pennsylvania,Perry,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42099,Total Disposal,12974.1,tons,12974.1,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4794,803.0,Pennsylvania,Philadelphia,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42101,Total Disposal,1329182.7,tons,1329182.7,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4795,803.0,Pennsylvania,Pike,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42103,Total Disposal,45631.8,tons,45631.8,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4796,803.0,Pennsylvania,Potter,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42105,Total Disposal,8665.0,tons,8665.0,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4797,803.0,Pennsylvania,Schuylkill,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42107,Total Disposal,195161.00000000003,tons,195161.00000000003,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4798,803.0,Pennsylvania,Snyder,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42109,Total Disposal,11167.1,tons,11167.1,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4799,803.0,Pennsylvania,Somerset,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42111,Total Disposal,47741.59999999999,tons,47741.59999999999,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4800,803.0,Pennsylvania,Sullivan,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42113,Total Disposal,3595.7,tons,3595.7,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4801,803.0,Pennsylvania,Susquehanna,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42115,Total Disposal,32497.1,tons,32497.1,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4802,803.0,Pennsylvania,Tioga,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42117,Total Disposal,20809.699999999997,tons,20809.699999999997,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4803,803.0,Pennsylvania,Union,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42119,Total Disposal,23397.300000000003,tons,23397.300000000003,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4804,803.0,Pennsylvania,Venango,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42121,Total Disposal,2776.7,tons,2776.7,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4805,803.0,Pennsylvania,Warren,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42123,Total Disposal,26373.300000000003,tons,26373.300000000003,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4806,803.0,Pennsylvania,Washington,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42125,Total Disposal,139691.69999999998,tons,139691.69999999998,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4807,803.0,Pennsylvania,Wayne,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42127,Total Disposal,27292.600000000002,tons,27292.600000000002,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4808,803.0,Pennsylvania,Westmoreland,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42129,Total Disposal,234221.90000000005,tons,234221.90000000005,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4809,803.0,Pennsylvania,York,,N,Y,N,2021,Unspecified,"Landfill, WTE",1.0,42133,Total Disposal,340386.2,tons,340386.2,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4810,803.0,Pennsylvania,Adams,,N,Y,N,2022,Unspecified,"Landfill, WTE",1.0,42001,Total Disposal,59281.2,tons,59281.2,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4811,803.0,Pennsylvania,Allegheny,,N,Y,N,2022,Unspecified,"Landfill, WTE",1.0,42003,Total Disposal,796045.2999999999,tons,796045.2999999999,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4812,803.0,Pennsylvania,Armstrong,,N,Y,N,2022,Unspecified,"Landfill, WTE",1.0,42005,Total Disposal,21898.699999999997,tons,21898.699999999997,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4813,803.0,Pennsylvania,Beaver,,N,Y,N,2022,Unspecified,"Landfill, WTE",1.0,42007,Total Disposal,156685.69999999998,tons,156685.69999999998,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4814,803.0,Pennsylvania,Bedford,,N,Y,N,2022,Unspecified,"Landfill, WTE",1.0,42009,Total Disposal,47472.1,tons,47472.1,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4815,803.0,Pennsylvania,Berks,,N,Y,N,2022,Unspecified,"Landfill, WTE",1.0,42011,Total Disposal,280961.5,tons,280961.5,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4816,803.0,Pennsylvania,Blair,,N,Y,N,2022,Unspecified,"Landfill, WTE",1.0,42013,Total Disposal,112898.70000000001,tons,112898.70000000001,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4817,803.0,Pennsylvania,Bradford,,N,Y,N,2022,Unspecified,"Landfill, WTE",1.0,42015,Total Disposal,33330.2,tons,33330.2,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4818,803.0,Pennsylvania,Bucks,,N,Y,N,2022,Unspecified,"Landfill, WTE",1.0,42017,Total Disposal,399027.5,tons,399027.5,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4819,803.0,Pennsylvania,Butler,,N,Y,N,2022,Unspecified,"Landfill, WTE",1.0,42019,Total Disposal,229643.3,tons,229643.3,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4820,803.0,Pennsylvania,Cambria,,N,Y,N,2022,Unspecified,"Landfill, WTE",1.0,42021,Total Disposal,86487.5,tons,86487.5,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4821,803.0,Pennsylvania,Cameron,,N,Y,N,2022,Unspecified,"Landfill, WTE",1.0,42023,Total Disposal,2697.7,tons,2697.7,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4822,803.0,Pennsylvania,Carbon,,N,Y,N,2022,Unspecified,"Landfill, WTE",1.0,42025,Total Disposal,39624.799999999996,tons,39624.799999999996,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4823,803.0,Pennsylvania,Centre,,N,Y,N,2022,Unspecified,"Landfill, WTE",1.0,42027,Total Disposal,110883.2,tons,110883.2,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4824,803.0,Pennsylvania,Chester,,N,Y,N,2022,Unspecified,"Landfill, WTE",1.0,42029,Total Disposal,286337.0,tons,286337.0,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4825,803.0,Pennsylvania,Clarion,,N,Y,N,2022,Unspecified,"Landfill, WTE",1.0,42031,Total Disposal,34771.7,tons,34771.7,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
4826,803.0,Pennsylvania,Clearfield,,N,Y,N,2022,Unspecified,"Landfill, WTE",1.0,42033,Total Disposal,45294.2,tons,45294.2,NR,NR,NR,NR,NR,NR,,Y,U,Unable to breakout landfill vs WTE tonnages as some facilities have both processes,
